2025-10-08T05:31:36.617534,40.0,85.0,0.3
2025-10-08T05:31:37.672794,40.00641250000002,85.0,0.3
2025-10-08T05:31:38.716515,40.01282500000004,85.0,0.3
2025-10-08T05:31:39.756446,40.01923750000006,85.0,0.3
2025-10-08T05:31:40.775362,40.02436750000008,85.0,0.3
2025-10-08T05:31:41.816468,40.0307800000001,85.0,0.3
2025-10-08T05:31:42.861142,40.03719250000013,85.0,0.3
2025-10-08T05:31:43.881154,40.04360500000014,85.0,0.3
2025-10-08T05:31:44.904592,40.05001750000017,85.0,0.3
2025-10-08T05:31:45.927091,40.056430000000184,85.0,0.3
2025-10-08T05:31:46.962130,40.06156000000021,85.0,0.3
2025-10-08T05:31:47.988957,40.067972500000224,85.0,0.3
2025-10-08T05:31:49.021902,40.074385000000255,85.0,0.3
2025-10-08T05:31:50.041491,40.08079750000027,85.0,0.3
2025-10-08T05:31:51.075674,40.0872100000003,85.0,0.3
2025-10-08T05:31:52.095835,40.09362250000032,85.0,0.3
2025-10-08T05:31:53.111168,40.09875250000034,85.0,0.3
2025-10-08T05:31:54.128676,40.10516500000036,85.0,0.3
2025-10-08T05:31:55.149477,40.11157750000038,85.0,0.3
2025-10-08T05:31:56.157406,40.11799000000041,85.0,0.3
2025-10-08T05:31:57.182909,40.11690250000041,85.0,0.3
2025-10-08T05:31:58.207222,40.1108150000004,85.0,0.3
2025-10-08T05:31:59.223064,40.1059450000004,85.0,0.3
2025-10-08T05:32:00.254776,40.0998575000004,85.0,0.3
2025-10-08T05:32:01.282121,40.0937700000004,85.0,0.3
2025-10-08T05:32:02.294214,40.0876825000004,85.0,0.3
2025-10-08T05:32:03.309793,40.0815950000004,85.0,0.3
2025-10-08T05:32:04.326559,40.0755075000004,85.0,0.3
2025-10-08T05:32:05.341372,40.0706375000004,85.0,0.3
2025-10-08T05:32:06.363663,40.0645500000004,85.0,0.3
2025-10-08T05:32:07.404132,40.0609625000004,85.0,0.3
2025-10-08T05:32:08.436807,40.06737500000042,85.0,0.3
2025-10-08T05:32:09.479197,40.07378750000044,85.0,0.3
2025-10-08T05:32:10.503582,40.08020000000046,85.0,0.3
2025-10-08T05:32:11.530068,40.08533000000048,85.0,0.3
2025-10-08T05:32:12.574152,40.0917425000005,85.0,0.3
2025-10-08T05:32:13.617643,40.09815500000053,85.0,0.3
2025-10-08T05:32:38.507482,40.100720000000535,85.0,0.3
2025-10-08T05:32:39.549533,40.10713250000055,85.0,0.3
2025-10-08T05:32:40.588575,40.11354500000058,85.0,0.3
2025-10-08T05:32:41.623915,40.1199575000006,85.0,0.3
2025-10-08T05:32:42.655510,40.127587500000615,85.0,0.3
2025-10-08T05:32:43.708144,40.14025000000062,85.0,0.3
2025-10-08T05:32:44.738990,40.152912500000625,85.0,0.3
2025-10-08T05:32:45.750483,40.16557500000064,85.0,0.3
2025-10-08T05:32:46.773468,40.17823750000065,85.0,0.3
2025-10-08T05:32:47.804597,40.19090000000065,85.0,0.3
2025-10-08T05:32:48.832544,40.20103000000066,85.0,0.3
2025-10-08T05:32:49.851490,40.21369250000066,85.0,0.3
2025-10-08T05:32:50.869266,40.22635500000067,85.0,0.3
2025-10-08T05:32:51.899751,40.23901750000069,85.0,0.3
2025-10-08T05:32:52.910091,40.2504300000007,85.0,0.3
2025-10-08T05:33:14.254390,40.25556000000071,85.0,0.3
2025-10-08T05:33:15.275183,40.26197250000073,85.0,0.3
2025-10-08T05:33:16.289061,40.26838500000074,85.0,0.3
2025-10-08T05:33:17.319725,40.27479750000077,85.0,0.3
2025-10-08T05:33:18.334365,40.28121000000078,85.0,0.3
2025-10-08T05:33:19.351587,40.28634000000079,85.0,0.3
2025-10-08T05:33:20.402635,40.29275250000081,85.0,0.3
2025-10-08T05:33:21.428260,40.29916500000082,85.0,0.3
2025-10-08T05:33:22.478887,40.30557750000085,85.0,0.3
2025-10-08T05:33:23.507230,40.31199000000086,85.0,0.3
2025-10-08T05:33:24.522693,40.31840250000087,85.0,0.3
2025-10-08T05:33:25.535173,40.32353250000089,85.0,0.3
2025-10-08T05:33:26.562598,40.3299450000009,85.0,0.3
2025-10-08T05:33:27.586363,40.33635750000092,85.0,0.3
2025-10-08T05:33:28.608052,40.34277000000094,85.0,0.3
2025-10-08T05:33:29.621507,40.34918250000097,85.0,0.3
2025-10-08T05:33:52.036488,40.35046500000097,85.0,0.3
2025-10-08T05:33:53.077468,40.356877500000984,85.0,0.3
