2025-10-08T05:08:20.752719,40.0,85.0,0.3
2025-10-08T05:08:21.825955,40.00640609070546,85.0,0.3
2025-10-08T05:08:22.847783,40.01151944191234,85.0,0.3
2025-10-08T05:08:23.885453,40.01789676279723,85.0,0.3
2025-10-08T05:08:24.951227,40.02425815631524,85.0,0.3
2025-10-08T05:08:25.996644,40.03060366224499,85.0,0.3
2025-10-08T05:08:27.017953,40.03693332026573,85.0,0.3
2025-10-08T05:08:28.028517,40.04198566278906,85.0,0.3
2025-10-08T05:08:29.052750,40.04828689424923,85.0,0.3
2025-10-08T05:08:30.071133,40.05457238837595,85.0,0.3
2025-10-08T05:08:31.108662,40.06084218447324,85.0,0.3
2025-10-08T05:08:32.149020,40.06709632174693,85.0,0.3
2025-10-08T05:08:33.216226,40.07208838349672,85.0,0.3
2025-10-08T05:08:34.246990,40.0783144333743,85.0,0.3
2025-10-08T05:08:35.289375,40.08452493368453,85.0,0.3
2025-10-08T05:08:36.336392,40.09071992326247,85.0,0.3
2025-10-08T05:08:37.377711,40.09566477323282,85.0,0.3
2025-10-08T05:08:38.396074,40.10183194104757,85.0,0.3
2025-10-08T05:08:39.414132,40.107983706353,85.0,0.3
2025-10-08T05:08:40.438099,40.11412010761688,85.0,0.3
2025-10-08T05:08:41.444269,40.11524243321093,85.0,0.3
2025-10-08T05:08:42.489678,40.11014577243319,85.0,0.3
2025-10-08T05:08:43.514745,40.10378926768591,85.0,0.3
2025-10-08T05:08:44.568268,40.09744863831717,85.0,0.3
2025-10-08T05:08:45.586361,40.0911238446782,85.0,0.3
2025-10-08T05:08:46.623011,40.084814847219256,85.0,0.3
2025-10-08T05:08:47.654587,40.07852160648934,85.0,0.3
2025-10-08T05:08:48.678471,40.07349833230216,85.0,0.3
2025-10-08T05:08:49.703952,40.06723335458239,85.0,0.3
2025-10-08T05:08:50.723184,40.06098402365233,85.0,0.3
2025-10-08T05:08:51.736086,40.05475030043405,85.0,0.3
2025-10-08T05:08:52.762614,40.06101965219576,85.0,0.3
2025-10-08T05:08:53.779741,40.0672733462436,85.0,0.3
2025-10-08T05:08:54.796639,40.07226505420984,85.0,0.3
2025-10-08T05:08:55.864811,40.0784906628521,85.0,0.3
2025-10-08T05:08:56.947654,40.08470072302899,85.0,0.3
2025-10-08T05:08:57.986924,40.09089527357283,85.0,0.3
2025-10-08T05:08:59.034028,40.09707435321894,85.0,0.3
2025-10-08T05:09:00.071629,40.10200650385785,85.0,0.3
2025-10-08T05:09:27.515680,40.10446888160562,85.0,0.3
2025-10-08T05:09:28.528690,40.11061406114871,85.0,0.3
2025-10-08T05:09:29.546530,40.1179938930982,85.0,0.3
2025-10-08T05:09:30.573432,40.13034904703241,85.0,0.3
2025-10-08T05:09:31.610125,40.14021094942893,85.0,0.3
2025-10-08T05:09:32.666097,40.15251061623719,85.0,0.3
2025-10-08T05:09:33.722123,40.16477956461221,85.0,0.3
2025-10-08T05:09:34.779296,40.177017871273335,85.0,0.3
2025-10-08T05:09:35.819488,40.18922561274828,85.0,0.3
2025-10-08T05:09:36.843725,40.19896985029879,85.0,0.3
2025-10-08T05:09:37.859333,40.21112276667868,85.0,0.3
2025-10-08T05:09:38.865540,40.223245331134734,85.0,0.3
2025-10-08T05:09:39.896608,40.23533761947091,85.0,0.3
2025-10-08T05:09:40.918533,40.24240345605201,85.0,0.3
2025-10-08T05:09:41.941116,40.247045166406245,85.0,0.3
2025-10-08T05:10:08.297317,40.25283426149987,85.0,0.3
2025-10-08T05:10:09.335664,40.25860889832126,85.0,0.3
2025-10-08T05:10:10.379475,40.26436911297999,85.0,0.3
2025-10-08T05:10:11.417717,40.2701149414954,85.0,0.3
2025-10-08T05:10:12.441091,40.27470127043212,85.0,0.3
2025-10-08T05:10:13.474379,40.280421294371365,85.0,0.3
2025-10-08T05:10:14.530999,40.28612703254368,85.0,0.3
2025-10-08T05:10:15.582054,40.29181852062779,85.0,0.3
2025-10-08T05:10:16.640045,40.2974957942133,85.0,0.3
2025-10-08T05:10:17.682034,40.30202740250218,85.0,0.3
2025-10-08T05:10:18.737776,40.30767917939244,85.0,0.3
2025-10-08T05:10:19.778693,40.31331684096285,85.0,0.3
2025-10-08T05:10:20.827623,40.31894042246644,85.0,0.3
2025-10-08T05:10:21.861557,40.324549959068214,85.0,0.3
2025-10-08T05:10:22.884641,40.3301454858453,85.0,0.3
2025-10-08T05:10:45.185943,40.334611843709126,85.0,0.3
2025-10-08T05:10:46.208321,40.34018224091676,85.0,0.3
2025-10-08T05:10:47.264491,40.34573872605041,85.0,0.3
2025-10-08T05:10:48.296421,40.351281333855496,85.0,0.3
2025-10-08T05:10:49.337217,40.3557054517165,85.0,0.3
2025-10-08T05:10:50.369166,40.361223167611776,85.0,0.3
2025-10-08T05:10:51.376103,40.3667271030047,85.0,0.3
2025-10-08T05:10:52.390777,40.37221729231212,85.0,0.3
2025-10-08T05:10:53.439389,40.37769376986487,85.0,0.3
2025-10-08T05:10:54.465870,40.383156569908095,85.0,0.3
2025-10-08T05:10:55.509383,40.38751698509393,85.0,0.3
2025-10-08T05:10:56.531242,40.39295525164484,85.0,0.3
2025-10-08T05:10:57.546590,40.39837993611825,85.0,0.3
2025-10-08T05:10:58.568644,40.4037910724354,85.0,0.3
2025-10-08T05:10:59.592825,40.410196994027544,85.0,0.3
2025-10-08T05:11:00.608034,40.41640460427204,85.0,0.3
2025-10-08T05:11:22.476173,40.41640460427204,85.0,0.3
2025-10-08T05:11:23.496663,40.42137826878321,85.0,0.3
2025-10-08T05:11:24.541668,40.42521715605621,85.0,0.3
2025-10-08T05:11:25.586627,40.42829497868385,85.0,0.3
2025-10-08T05:11:26.610083,40.43058062998929,85.0,0.3
2025-10-08T05:11:27.641798,40.43372806410919,85.0,0.3
2025-10-08T05:11:28.711337,40.43769133613909,85.0,0.3
2025-10-08T05:11:29.752139,40.44280128168531,85.0,0.3
2025-10-08T05:11:30.794661,40.44910474097999,85.0,0.3
2025-10-08T05:11:31.826637,40.45484847449203,85.0,0.3
2025-10-08T05:11:32.891658,40.4625124687851,85.0,0.3
2025-10-08T05:11:33.935210,40.47016098407433,85.0,0.3
2025-10-08T05:11:34.954846,40.47720705514824,85.0,0.3
2025-10-08T05:11:35.978898,40.48210477104165,85.0,0.3
2025-10-08T05:11:37.008780,40.48711854860013,85.0,0.3
